longitude,latitude,primary_unitid,zone,dispatch_date_to_onscene_date_mins
-69.98775,18.4561,B-0129,S-A3,9.1
-68.397017,18.637833,B-1104,S-HIG,8.6
-69.9407,18.6988,,S-B2,
-69.86715,18.489333,B-0138,S-B1,38.4
-69.8888,18.469783,B-0101,S-A1,15.9
-69.8391,18.4791,B-0141,S-B1,28.9
-70.1759,18.6834,A-2105,S-VAL,0
-69.995467,18.53115,A-0105,S-A2,12.3
-69.953267,18.4686,B-0120,S-A3,22.5
-69.95645,18.5613,B-0150,S-B2,0
-69.945,18.4728,,S-A3,
-69.980617,18.474233,CRD-0123,S-A3,19.7
-69.883417,18.5026,B-0115,S-A1,11
-69.929867,18.539283,B-0151,S-B2,14.9
-69.8883,18.4998,B-0121,S-A1,
-70.157917,18.5646,CRD-2116,S-VAL,19.2
-69.3214,18.4712,,S-SPM,
-70.1327,18.5259,CRD-2116,S-VAL,22.1
-69.855917,18.495217,B-0142,S-B1,38
-69.8811,18.505933,B-0140,S-B3,6
-70.10785,18.419067,A-2102,S-SC,16.8
-70.0607223,18.48141046,,S-A2,
-70.3331,18.2915,CRD-1701,S-BAN,
-69.861533,18.476883,B-0138,S-B1,13.7
-69.9211548,18.48290307,A-0101,S-A1,6.5
-69.6308,18.4458,,S-B2,
-69.89972,18.483612,B-0107,S-A1,11.8
-69.664444,18.45,,S-B2,
-69.8064,18.4728,CRD-0162,S-B3,14.4
-69.857433,18.54295,B-0143,S-B2,8.5
-69.7413,18.463567,A-0115,S-B3,20.6
-69.851945,18.573612,B-0148,S-B2,7.5
-69.9132,18.5238,B-0151,S-B2,23.6
-69.940067,18.532367,B-0152,S-B2,7.7
-69.88495,18.48955,B-0115,S-A1,12.2
-70.0324,18.5352,B-0125,S-A2,22.8
-69.90325,18.505,CRD-0132,S-A1,21.3
-70.05985,18.483317,CRD-0116,S-A2,27
-69.8001,18.467767,B-0153,S-B3,3.7
-69.82525,18.526517,B-0119,S-B3,7.7
-69.993267,18.458617,CRD-0113,S-A3,10.8
-70.005333,18.479283,B-0105,S-A3,7.3
-69.876967,18.520717,A-0108,S-B1,7.4
-69.99695,18.473883,A-0110,S-A3,5.1
-69.912933,18.5419,B-0150,S-B2,18.8
-69.855833,18.544817,A-0111,S-B2,8.8
-69.8794,18.519583,B-0141,S-B1,13
-69.838433,18.500983,B-0142,S-B1,13.2
-69.847933,18.475367,A-0106,S-B1,37.5
-69.00505,18.450333,CRD-1201,S-VHE,16.1
-69.979883,18.4738,A-0110,S-A3,20.4
-69.81025,18.6767,CRD-2901,S-MPL,15.7
-69.8627,18.5305,,S-B2,
-69.638,18.4554,B-0159,S-B3,
-69.84335,18.533017,A-0114,S-B3,36.6
-68.55065,18.753217,B-1103,S-HIG,9.9
-69.884717,18.505833,B-0115,S-A1,16.2
-69.838056,18.531945,A-0114,S-B3,12
-69.3114,18.4687,CRD-2303,S-SPM,
-70.2948,18.260433,CRD-1703,S-BAN,9.6
-69.9513,18.4406,B-0104,S-A3,22.2
-70.035083,18.81415,CRD-2904,S-PER,23
-70.3399,18.279233,CRD-1704,S-BAN,4.6
-69.8598,18.5374,B-0144,S-B2,13.9
-69.013133,18.455567,CRD-1205,S-VHE,16.2
-70.0132,18.5192,A-0104,S-A2,
-70.0014,18.4431,B-0105,S-A3,
-69.0209,18.462133,CRD-1205,S-VHE,8.2
-69.8994,18.485,B-0107,S-A1,10.8
-69.929283,18.543317,B-0151,S-B2,10.1
-69.8161,18.535,,S-B3,
-70.036183,18.481467,CRD-0116,S-A3,12
-69.7575,18.529167,B-0156,S-B3,8.1
-69.767,18.4892,A-0116,S-B3,
-69.83205,18.4928,A-0106,S-B1,5.8
-69.867817,18.523467,B-0143,S-B2,15.8
-70.0185,18.5315,A-0105,S-A2,12
-68.4214849,18.60350183,A-1106,S-HIG,11.9
-69.865,18.530883,B-0148,S-B2,22.4
-68.715483,18.601133,B-1101,S-HIG,19
-70.05015,18.4435,CRD-2111,S-BH,31.5
-69.6184,18.4556,A-0117,S-B2,21.5
-70.027567,18.41585,A-2103,S-BH,7.5
-69.890917,18.4821,B-0141,S-A1,14.6
-68.7051,18.6037,,S-HIG,
-69.907767,18.565083,B-0152,S-B2,12.9
-68.97262749,18.43781432,CRD-1202,S-LRO,11.2
-69.823,18.4797,CRD-0161,S-B3,22.9
-69.833517,18.510717,B-0138,S-B1,22.3
-69.9225,18.5775,A-0113,S-B2,16.9
-70.1402,18.563,CRD-2117,S-VAL,12
-70.0303,18.5327,B-0126,S-A2,29
-69.888334,18.518334,B-0141,S-B1,
-69.813,18.5086,A-0114,S-B3,
-69.955383,18.456533,B-0120,S-A3,12.3
-70.0331,18.4125,U-2111,S-BH,14.4
-70.1811,18.2525,CRD-2115,S-SGP,20.2
-69.8301,18.4822,B-0138,S-B1,
-69.930483,18.54505,B-0145,S-B2,14.6
-70.3669,18.2939,CRD-1704,S-BAN,17.3
-69.961667,18.478889,B-0111,S-A3,
-69.8074,18.525,CRD-0161,S-B3,
-70.036333,18.524367,B-0117,S-A2,8.5
-69.890583,18.49685,A-0103,S-A1,16.4
-69.874867,18.483433,B-0137,S-B1,3.9
-69.893433,18.478167,B-0101,S-A1,24.3
-69.610133,18.752433,A-2902,S-BAY,35.9
-70.054217,18.484383,B-0105,S-A2,19
-68.7117,18.6068,,S-HIG,
-70.0378,18.5275,A-0104,S-A2,19.8
-69.996117,18.5071,A-0109,S-A3,19.4
-69.962817,18.511883,B-0122,S-A3,0
-69.954867,18.447267,B-0120,S-A3,6.4
-69.99935,18.58335,B-0152,S-B2,29.1
-69.9832,18.4312,B-0127,S-A3,9
-69.848,18.5029,B-0138,S-B1,
-69.9746,18.5063,B-0105,S-A3,
-69.934283,18.502767,B-0106,S-A3,28.4
-69.8175,18.4989,,S-B3,
-70.0324,18.5352,B-0126,S-A2,15.8
-69.0051,18.4391,CRD-1201,S-VHE,15.4
-69.8682,18.6252,B-0144,S-B2,10.4
-69.3075,18.46225,A-2301,S-SPM,10.3
-69.977033,18.483917,CRD-0113,S-A3,23.2
-69.982317,18.494483,A-0109,S-A3,14.8
-69.8662,18.5046,CRD-0160,S-B1,7.4
-69.9067,18.5496,B-0146,S-B2,8.1
-69.879817,18.520417,B-0141,S-B1,29.5
-69.828334,18.501945,B-0139,S-B1,36.4
-69.91095,18.504683,A-0107,S-A1,12.4
-69.94225753,18.43768561,B-0127,S-A3,40.4
-70.0317,18.52775,A-0105,S-A2,10.9
-70.015333,18.52725,B-0131,S-A2,16.6
-68.985017,18.43025,CRD-1203,S-LRO,27.7
-69.833733,18.487583,B-0112,S-B1,18.3
-69.8526,18.5035,B-0139,S-B1,
-69.892783,18.518033,B-0141,S-B1,21.1
-69.990317,18.536017,A-0104,S-A2,
-69.893056,18.531667,B-0151,S-B2,10.1
-70.0311,18.4167,A-2103,S-BH,39.7
-69.78435,18.807817,CRD-2901,S-MPL,11.8
-69.946633,18.480467,A-0117,S-A3,29.5
-69.886945,18.482778,A-0101,S-A1,35.2
-69.810183,18.677433,CRD-2901,S-MPL,16.9
-69.305733,18.462533,A-2301,S-SPM,14.1
-69.8177,18.541683,B-0156,S-B3,19.3
-68.737533,18.619267,CRD-1102,S-HIG,10.7
-70.1362,18.4275,CRD-2107,S-SC,27.3
-69.884867,18.539017,B-0145,S-B2,8.8
-69.8064,18.4728,A-0116,S-B3,15.1
-70.42875,18.2295,CRD-1705,S-MAT,30.7
-69.894067,18.501217,CRD-0132,S-A1,33.4
-69.890583,18.4818,B-0115,S-A1,24.6
-69.867383,18.49195,B-0138,S-B1,11.9
-70.1148,18.408367,CRD-2105,S-SC,20.8
-69.839183,18.474117,A-0106,S-B1,19.4
-69.813367,18.53555,A-0114,S-B3,34.7
-70.1075,18.423567,A-2101,S-SC,23.8
-70.0091,18.4902,B-0105,S-A2,
-69.7134,18.4651,B-0159,S-B3,26.2
-69.813367,18.545083,B-0156,S-B3,15.7
-69.9673,18.4885,B-0111,S-A3,
-69.909917,18.505883,CRD-0132,S-A1,43.9
-70.113183,18.422033,A-2102,S-SC,9.5
-69.9027,18.5047,CRD-0132,S-A1,17
-70.017067,18.524633,A-0104,S-A2,25.5
-69.0028,18.4436,A-1202,S-VHE,9.7
-69.9088,18.5047,B-0103,S-A1,
-70.0568,18.6496,B-0134,S-A2,8.6
-69.826783,18.475583,A-0106,S-B3,33.7
-69.928383,18.532783,B-0122,S-B2,13.5
-70.056,18.5876,B-0128,S-A2,10.6
-69.9469,18.464833,B-0120,S-A3,15.5
-69.9093,18.4989,B-0107,S-A1,11.2
-69.88665,18.48185,A-0103,S-A1,5.9
-69.8199,18.5106,A-0114,S-B3,
-70.0662,18.6962,CRD-2904,S-YAM,
-69.8366,18.5117,B-0140,S-B1,18.6
-68.4214849,18.60350183,A-1106,S-HIG,2.2
-69.8601,18.517233,A-0108,S-B1,18.3
-69.9652,18.499367,B-0111,S-A3,7.4
-69.7883,18.5074,B-0119,S-B1,
-69.8884,18.4974,B-0107,S-A1,13.1
-69.275967,18.4734,CRD-2302,S-SPM,8.1
-70.1657,18.543,CRD-2116,S-VAL,22.5
-69.9917,18.465067,A-0110,S-A3,41.7
-69.9706,18.44755,B-0104,S-A3,23.5
-69.81055,18.504167,B-0140,S-B3,11.5
-69.962017,18.472883,B-0111,S-A3,24.3
-69.952683,18.47425,B-0122,S-A3,16.2
-68.973317,18.439933,A-1202,S-LRO,37
-69.901033,18.5487,B-0145,S-B2,13
-69.909083,18.47915,CRD-2103,S-A1,17.9
-69.914917,18.5197,A-0111,S-B2,32.5
-69.842217,18.528983,B-0139,S-B1,12.6
-69.8981,18.4901,A-0101,S-A1,6.3
-69.919667,18.4617,A-0107,S-A1,32.8
-69.977767,18.517717,A-0109,S-A3,7.5
-70.026333,18.412483,A-2103,S-BH,15.9
-69.920083,18.577833,B-0150,S-B2,36.6
-69.9213,18.4835,B-0107,S-A1,20.3
-69.960083,18.468267,B-0106,S-A3,6.8
-69.30835,18.452517,A-2301,S-SPM,7.1
-69.938733,18.502433,B-0122,S-A3,11.4
-69.925083,18.496183,CRD-0132,S-A1,12.3
-70.0594,18.6955,A-2901,S-YAM,
-70.014717,18.5265,B-0125,S-A2,29
-70.362467,18.26055,CRD-1704,S-BAN,23.7
-69.025733,18.45305,CRD-1201,S-VHE,53.4
-69.031783,18.450933,CRD-1201,S-VHE,20.3
-69.829233,18.50645,B-0140,S-B1,17.9
-68.749233,18.535583,B-1101,S-HIG,10.8
-70.278334,18.790001,,S-VAL,
-69.9121,18.5784,B-0144,S-B2,
-69.8859,18.4723,B-0102,S-A1,
-69.984833,18.4492,A-0110,S-A3,16.1
-69.9357,18.4731,A-0101,S-A1,4.8
-69.842667,18.514983,B-0140,S-B1,20.1
-70.026783,18.596317,A-0105,S-A2,10.9
-70.062033,18.6466,B-0134,S-A2,12.4
-69.68905,18.488433,B-0158,S-B2,20.8
-69.6837,18.4715,,S-B2,
-70.34115164,18.27793931,CRD-1702,S-BAN,26.1
-69.798417,18.465683,A-0115,S-B3,3.1
-68.978483,18.434333,CRD-1203,S-LRO,19.8
-70.0392,18.5414,A-0105,S-A2,23.8
-69.95635,18.55315,B-0151,S-B2,9.5
-70.162717,18.5877,CRD-2117,S-VAL,9.1
-69.8683,18.5383,B-0143,S-B2,19
-70.343917,18.292017,CRD-1701,S-BAN,20.6
-69.9494,18.480067,B-0106,S-A3,13.5
-70.061233,18.650033,B-0134,S-A2,9.7
-69.8853,18.482867,B-0121,S-A1,50.2
-69.951383,18.473167,B-0106,S-A3,13.1
-69.856417,18.505617,B-0137,S-B1,17.1
-70.286183,18.304583,A-1701,S-BAN,14.8
-69.9093,18.4989,A-0103,S-A1,27.8
-69.85395,18.483583,B-0138,S-B1,14
-70.034067,18.468767,B-0104,S-A3,16.8
-69.007633,18.447333,CRD-1205,S-VHE,0.8
-69.9963,18.570767,B-0151,S-B2,20
-68.976233,18.43025,CRD-1202,S-LRO,15.9
-69.296633,18.465983,CRD-2303,S-SPM,10.1
-69.6836,18.4563,,S-B2,
-69.907083,18.497017,B-0115,S-A1,7.8
-69.187033,18.453133,CRD-2304,S-RSA,8.4
-69.8199,18.5106,B-0119,S-B3,24.9
-69.9089,18.5439,B-0146,S-B2,
-69.8902,18.4817,B-0107,S-A1,7.3
-69.697,18.4701,,S-B2,
-69.892483,18.4789,CRD-0132,S-A1,17.8
-69.0028,18.4436,CRD-1203,S-VHE,
-69.914967,18.5256,B-0152,S-B2,16.1
-68.7118,18.6353,,S-HIG,
-69.919083,18.524933,B-0144,S-B2,0.7
-69.9413,18.4725,B-0107,S-A1,11.3
-69.915767,18.488667,B-0106,S-A1,20.5
-69.794367,18.466433,B-0153,S-B3,9.1
-69.61155,18.448233,CRD-0162,S-B2,7.9
-70.02405,18.428717,CRD-2113,S-BH,5.6
-69.8131,18.5447,A-0114,S-B3,22
-70.033233,18.526783,A-0104,S-A2,18.2
-69.818267,18.5381,B-0154,S-B3,19.4
-69.993,18.663,,S-B2,
-69.8104,18.469,B-0159,S-B3,10
-69.6097,18.4508,A-0117,S-B3,26.4
-70.0739,18.46205,A-2101,S-SC,17.6
-69.975117,18.559183,B-0145,S-B2,5.2
-68.8362,18.3669,,S-BAY,
-69.8608,18.5107,B-0141,S-B1,
-69.307367,18.5582,CRD-2306,S-CON,35
-69.8013,18.4725,B-0112,S-B3,
-69.8919,18.5073,B-0121,S-A1,15.5
-69.88715,18.477817,B-0108,S-A1,22.1
-69.898,18.535717,B-0144,S-B2,12.4
-68.3678,18.5326,A-1106,S-HIG,36.2
-69.954183,18.563533,B-0151,S-B2,12.6
-69.8643,18.52425,B-0143,S-B2,9.2
-69.898317,18.490233,B-0108,S-A1,19.6
-69.9332,18.4984,A-0101,S-A1,
-69.910683,18.505483,CRD-0132,S-A1,6.2
-70.0313,18.59895,B-0134,S-A2,26.6
-69.303517,18.501833,CRD-2303,S-SPM,17.4
-69.781233,18.470017,B-0153,S-B3,13.6
-70.1654,18.4014,CRD-2116,S-SC,
-69.8138,18.4717,B-0153,S-B3,
-70.030417,18.423933,CRD-2111,S-BH,16
-68.4197,18.5848,A-1106,S-HIG,
-68.96383692,18.42246632,A-1201,S-LRO,6.3
-69.634017,18.446767,B-0158,S-B2,6
-69.8657,18.5502,B-0148,S-B2,
-69.9024,18.5341,B-0144,S-B2,5
-69.937167,18.544083,B-0149,S-B2,16.6
-70.0135,18.4296,,S-BH,
-69.902833,18.47865,B-0101,S-A1,16.3
-69.996283,18.464267,B-0105,S-A3,7.2
-69.8461,18.5174,A-0114,S-B1,46.8
-69.9322,18.544967,B-0152,S-B2,37.5
-68.3678,18.5326,A-1107,S-HIG,5.9
-69.869,18.5419,,S-B2,
-69.9266,18.4753,A-0101,S-A1,10.3
-69.034133,18.4373,CRD-1205,S-VHE,22.4
-69.888683,18.481,B-0121,S-A1,18.9
-68.968367,18.645617,CRD-1206,S-GTE,19.4
-70.13915,18.526383,CRD-2117,S-VAL,28.1
-70.000733,18.729933,CRD-2903,S-YAM,10.5
-69.929333,18.4566,A-0107,S-A1,24.7
-69.7365,18.5285,,S-B2,
-69.831665,18.508888,CRD-0161,S-B1,
-69.7593,18.4814,A-0115,S-B3,
-69.884283,18.470117,B-0101,S-A1,5.6
-69.9449,18.6234,B-0151,S-B2,10.3
-70.2561,18.2797,,S-BAN,
-69.82155,18.467933,B-0155,S-B3,15.8
-68.4214849,18.60350183,A-1106,S-HIG,56.4
-70.06,18.544167,CRD-0113,S-A2,
-69.929917,18.58415,B-0151,S-B2,4.3
-69.9281,18.5013,A-0101,S-A1,17.9
-69.8665,18.5133,B-0141,S-B1,
-69.854367,18.49375,B-0140,S-B1,52.8
-69.8335,18.5777,B-0149,S-B2,
-69.697,18.4701,CRD-0162,S-B3,11
-69.933017,18.5386,B-0145,S-B2,21.9
-68.99145,18.436317,A-1202,S-LRO,10
-69.9353,18.5934,B-0146,S-B2,23
-69.6308,18.4458,B-0159,S-B3,27.8
-69.891717,18.502833,CRD-0132,S-A1,12.5
-68.422317,18.691883,B-1103,S-HIG,14.3
-69.9211548,18.48290307,A-0101,S-A1,28.4
-69.543,18.4206,A-0117,S-B2,18.1
-69.933733,18.5443,B-0144,S-B2,27.1
-69.8222,18.4942,B-0112,S-B3,
-69.7661,18.4699,B-0159,S-B3,13.6
-69.882017,18.474733,B-0108,S-A1,11
-69.813889,18.499445,CRD-0161,S-B3,11
-69.685683,18.457083,B-0158,S-B2,10.8
-69.836483,18.469167,B-0119,S-B1,14.1
-70.02625,18.81135,CRD-2904,S-PER,7.5
-69.9975,18.478233,CRD-0123,S-A3,8.6
-69.0498,18.442983,CRD-1202,S-VHE,9.7
-69.883517,18.5073,B-0109,S-A1,17.3
-70.027067,18.526167,A-0105,S-A2,0
-70.0045,18.515383,A-0104,S-A2,16.8
-69.8875,18.468217,B-0101,S-A1,27.1
-70.06,18.544167,B-0126,S-A2,9.8
-69.912223,18.569167,A-0113,S-B2,
-69.872717,18.493917,B-0138,S-B1,20.8
-69.938767,18.557417,B-0150,S-B2,4.8
-70.144417,18.5509,CRD-2116,S-VAL,15.8
-69.895217,18.503383,B-0109,S-A1,35.4
-69.899033,18.553083,B-0149,S-B2,25.9
-69.9211548,18.48290307,A-0101,S-A1,0.5
-69.86895,18.5531,B-0148,S-B2,20.1
-69.809067,18.473633,CRD-0162,S-B3,29.2
-69.8262,18.5109,A-0108,S-B3,14.5
-70.0942,18.4895,CRD-2107,S-SC,
-70.03555,18.470167,B-0136,S-A2,34.2
-69.943667,18.55295,B-0149,S-B2,5.6
-69.8163,18.5052,,S-B3,
-68.8397,18.367733,A-1101,S-BAY,14.3
-70.015317,18.429633,CRD-2111,S-BH,26.7
-70.116633,18.427167,A-2102,S-SC,9.5
-69.89235,18.5112,B-0109,S-A1,23.8
-70.050283,18.429033,A-2103,S-BH,15.8
-69.8569,18.554233,B-0148,S-B2,12.1
-69.857367,18.506367,B-0139,S-B1,10.4
-69.93765,18.457667,B-0106,S-A3,8.8
-70.055983,18.64975,B-0134,S-A2,25.9
-69.914867,18.5004,A-0103,S-A1,21.1
-69.915667,18.520183,A-0111,S-B2,22
-69.8651,18.5557,B-0146,S-B2,12.2
-69.00386696,18.40436299,CRD-1204,S-LRO,8.7
-69.7511,18.526867,A-0116,S-B3,13.5
-68.9777,18.4195,CRD-1202,S-LRO,27.6
-68.4197,18.5848,A-1104,S-HIG,14
-70.016133,18.52275,B-0126,S-A2,7.6
-70.12925,18.525567,CRD-2116,S-VAL,5.2
-70.288683,18.272483,CRD-1703,S-BAN,34.1
-69.8856,18.5084,B-0121,S-A1,23.7
-69.959967,18.45045,B-0120,S-A3,13.9
-70.01,18.436,B-2110,S-BH,8.4
-68.708633,18.625067,A-1108,S-HIG,14.1
-69.922683,18.527433,B-0145,S-B2,13.5
-69.889783,18.49715,B-0109,S-A1,7.1
-70.0757,18.5582,B-0126,S-A2,
-69.8614,18.520417,A-0108,S-B1,5.8
-70.013833,18.440233,CRD-2111,S-BH,14.1
-69.827117,18.488967,A-0106,S-B1,12.4
-69.737783,18.464967,A-0106,S-B3,7.9
-70.010483,18.43455,CRD-2113,S-BH,11.8
-69.8632,18.49225,B-0138,S-B1,25.8
-69.012567,18.458167,CRD-1201,S-VHE,24.1
-68.710783,18.5948,B-1101,S-HIG,21.4
-69.88285,18.5279,B-0144,S-B2,17.7
-68.714533,18.614733,A-1102,S-HIG,39.1
-68.698033,18.631717,A-1108,S-HIG,0
-69.933334,18.465556,A-0101,S-A1,17.6
-69.964283,18.488333,B-0111,S-A3,20.4
-70.0285,18.5169,B-0117,S-A2,21.1
-69.953,18.460717,B-0106,S-A3,11.6
-69.8572,18.555417,B-0148,S-B2,11.1
-70.091367,18.565767,A-0105,S-A2,11.9
-70.047267,18.54845,B-0128,S-A2,18.6
-69.925317,18.578483,B-0145,S-B2,36.2
-69.862617,18.507033,A-0108,S-B1,26.1
-69.869,18.5419,B-0151,S-B2,
-68.70543013,18.61808628,B-1105,S-HIG,20.1
-69.959133,18.517217,B-0122,S-A3,22.4
-69.8849,18.483217,B-0109,S-A1,33.5
-69.0205,18.4498,CRD-1203,S-VHE,21.9
-69.828783,18.517717,B-0139,S-B3,0
-70.0607,18.4814,,S-A2,
-69.83925,18.537783,A-0114,S-B3,21.9
-70.05515,18.498133,CRD-0113,S-A3,12.8
-69.9084,18.4886,A-0103,S-A1,12.7
-69.996,18.5119,B-0131,S-A2,5.9
-69.813283,18.475433,A-0106,S-B3,15
-69.8218,18.5368,A-0114,S-B3,10.9
-69.8922,18.4913,B-0115,S-A1,29
-69.965617,18.578867,B-0151,S-B2,16.5
-68.9677,18.4232,A-1201,S-LRO,6
-69.982,18.5218,A-0109,S-A3,
-69.9093,18.4989,CRD-0132,S-A1,
-70.0607,18.4276,A-2101,S-SC,47.6
-70.11015,18.415283,CRD-2105,S-SC,18.1
-69.934567,18.49105,B-0122,S-A3,38.2
-69.894783,18.505417,B-0109,S-A1,26.1
-68.840817,18.429483,CRD-1106,S-SRY,14.3
-69.98235,18.567317,B-0145,S-B2,14.3
-69.802867,18.495533,B-0154,S-B3,8.1
-70.3142,18.2874,A-1701,S-BAN,
-68.8144,18.5792,B-1101,S-HIG,
-69.98685,18.514733,A-0109,S-A3,8.2
-69.814317,18.476467,CRD-0162,S-B3,23.3
-69.86455,18.505767,A-0108,S-B1,20.8
-70.052883,18.496133,B-0125,S-A2,0
-70.0324,18.5352,B-0128,S-A2,
-69.84091536,18.6002123,B-0148,S-B2,8.2
-70.001567,18.4427,B-0136,S-A3,12.9
-69.875017,18.5094,B-0141,S-B1,54.2
-69.9027,18.5047,B-0121,S-A1,
-69.813233,18.474267,B-0153,S-B3,27.2
-69.789117,18.804883,A-2901,S-MPL,32.5
-69.73685,18.462733,B-0153,S-B3,8.6
-70.2388,18.27055,CRD-1708,S-BAN,11
-69.954,18.4528,,S-A3,
-68.44525,18.687517,B-1104,S-HIG,17
-69.9738,18.48045,A-0110,S-A3,15.1
-70.018334,18.477223,,S-A2,
-69.4226,18.4336,A-2302,S-GUA,21.6
-69.006483,18.44195,CRD-1201,S-VHE,23
-69.874733,18.480633,B-0119,S-B1,15
-69.907917,18.49225,B-0102,S-A1,15.6
-69.869033,18.5546,B-0146,S-B2,10.5
-69.9171,18.53,B-0145,S-B2,10.9
-69.997783,18.663817,B-2905,S-B2,14.4
-69.8269,18.5225,A-0114,S-B3,8.5
-69.88985,18.49955,B-0115,S-A1,10.8
-70.421883,18.241667,CRD-1704,S-MAT,14
-69.9189,18.567967,B-0151,S-B2,30.3
-70.0309,18.4846,CRD-0116,S-A3,
-69.884967,18.517767,B-0141,S-B1,4.6
-70.104283,18.42235,A-2102,S-SC,24.4
-69.892733,18.4681,B-0101,S-A1,36.2
-69.958889,18.644445,,S-B2,
-69.91205,18.505717,B-0103,S-A1,4.9
-69.8847,18.51435,B-0155,S-B1,9.5
-69.838833,18.47625,B-0119,S-B1,38.7
-70.34387006,18.26059476,CRD-1709,S-BAN,7.6
-69.9372,18.4414,,S-A3,
-69.93245,18.615267,A-0113,S-B2,43
-69.991233,18.467267,B-0105,S-A3,16.9
-69.886667,18.517,B-0141,S-B1,9.8
-69.874917,18.47005,B-0138,S-B1,7.3
-69.9491,18.468033,B-0124,S-A3,9.6
-69.9266,18.4753,A-0103,S-A1,
-68.9676,18.4139,A-1201,S-LRO,17.8
-68.711067,18.594483,B-1101,S-HIG,18
-70.10575,18.401933,CRD-2105,S-SC,16.9
-69.8298,18.4912,B-0140,S-A2,
-69.8543,18.50045,B-0142,S-B1,10.5
-70.053217,18.496133,CRD-0116,S-A2,9.2
-69.891883,18.504133,CRD-0132,S-A1,21.2
-69.634483,18.753867,A-2902,S-BAY,49.5
-69.87465,18.48065,B-0137,S-B1,12.8
-69.9281,18.5013,A-0101,S-A1,21
-69.8053,18.522183,B-0155,S-B3,15.3
-69.9189,18.5013,B-0108,S-A1,18.3
-70.019483,18.495233,CRD-0113,S-A3,22.5
-69.893817,18.54275,B-0143,S-B2,11.9
-69.884133,18.497767,B-0115,S-A1,16.4
-69.857067,18.47495,B-0137,S-B1,9.1
-69.644367,18.753533,A-2902,S-BAY,11.7
-70.007383,18.4314,B-2110,S-BH,13.5
-70.09505,18.423,A-2101,S-SC,4.3
-68.8397,18.367733,A-1101,S-BAY,5
-69.7891,18.8049,A-2902,S-MPL,11.7
-69.885883,18.492883,B-0109,S-A1,37
-70.01421179,18.53033303,B-0131,S-A2,9.9
-70.0105,18.4336,B-2110,S-BH,17.9
-69.95625,18.510467,B-0111,S-A3,11.5
-69.894833,18.5729,B-0144,S-B2,11.2
-68.60735,18.378917,B-1105,S-SRY,22.9
-69.63705,18.440417,B-0154,S-B2,7.7
-69.920083,18.499533,A-0107,S-A1,23.6
-69.827567,18.4731,A-0106,S-B3,12
-69.86575,18.513517,A-0108,S-B1,16.3
-69.8352,18.5237,,S-B3,
-70.028733,18.422083,CRD-2111,S-BH,21.6
-69.697,18.4701,A-0116,S-B3,21
-69.883333,18.501117,B-0102,S-A1,10.1
-70.0124,18.524,,S-A2,
-69.999083,18.440083,B-0136,S-A3,19.2
-69.971633,18.5182,A-0109,S-A3,12.5
-69.314167,18.459167,CRD-2303,S-SPM,20.2
-69.697733,18.467283,A-0116,S-B2,29.6
-69.9281,18.5013,B-0107,S-A1,11.1
-69.8489,18.6398,B-0148,S-B2,
-69.891617,18.507633,B-0102,S-A1,34.2
-69.7653,18.4696,A-0114,S-B3,
-70.1121,18.40775,CRD-2105,S-SC,20.6
-69.980867,18.4676,A-0110,S-A3,27.4
-69.882317,18.532867,B-0151,S-B2,28.8
-69.935867,18.476133,A-0107,S-A1,18.5
-69.866,18.4707,,S-B1,
-70.0017,18.53055,A-0104,S-A2,24.4
-70.337133,18.287967,CRD-1702,S-BAN,9.5
-68.4197,18.5848,A-1106,S-HIG,0.1
-70.0016,18.442667,B-0105,S-A3,18.6
-70.0198,18.4314,CRD-2113,S-BH,
-70.0341,18.4106,CRD-2113,S-BH,
-70.011217,18.435,B-2110,S-BH,38.1
-70.03715,18.5601,B-0134,S-A2,9.1
-70.0222,18.531867,A-0104,S-A2,19.2
-69.9594,18.643917,B-2905,S-B2,52.8
-69.871383,18.533917,A-0113,S-B2,12
-69.9393,18.5066,B-0122,S-A3,20.2
-69.793983,18.47905,B-0112,S-B3,4.5
-68.728267,18.622283,CRD-1102,S-HIG,10.2
-69.92715,18.540967,B-0145,S-B2,7.1
-70.0554,18.5264,A-0104,S-A2,
-70.01625,18.491517,CRD-0123,S-A2,9.5
-70.1743,18.6128,,S-VLL,
-69.828883,18.512867,B-0140,S-B3,21.2
-70.008,18.6397,,S-B2,
-70.035917,18.481283,CRD-0113,S-A2,38.6
-70.1091,18.4255,CRD-2103,S-SC,
-70.0318,18.4675,,S-A2,
-69.997783,18.484633,CRD-0113,S-A3,25.5
-68.4655,18.706417,B-1104,S-HIG,11.3
-69.832817,18.469183,A-0106,S-B1,6.3
-69.98915,18.515567,A-0109,S-A3,21.9
-69.86235,18.481833,B-0138,S-B1,11.6
-69.89645,18.485467,B-0108,S-A1,8.3
-70.001783,18.54055,A-0105,S-A2,10.5
-69.847367,18.486767,B-0112,S-B1,8.4
-69.6836,18.4563,,S-B2,
-69.975067,18.55725,B-0148,S-B2,14.9
-70.034517,18.47,CRD-0116,S-A2,8.8
-69.825317,18.491433,B-0112,S-B1,33.3
-69.0057,18.5562,CRD-1206,S-GTE,9
-68.7128,18.7607,B-1103,S-HIG,
-69.813,18.5086,A-0114,S-B3,19.2
-70.023683,18.411883,CRD-2113,S-BH,5.9
-69.7593,18.4814,B-0153,S-B3,35.1
-69.996,18.5119,B-0131,S-A2,19.3
-70.144583,18.564767,CRD-2116,S-VAL,20.7
